Bug ID,Commit Files
CASSANDRA-3573,"* 0d805c7455494f32f906e97ed294f7d7d4525450 validate compression parameters on add/update of the ColumnFamily patch by Pavel Yaskevich; reviewed by Brandon Williams for CASSANDRA-3573
  CHANGES.txt
  src/java/org/apache/cassandra/cli/CliMain.java
  src/java/org/apache/cassandra/io/compress/CompressionParameters.java
  src/java/org/apache/cassandra/io/compress/SnappyCompressor.java
  src/java/org/apache/cassandra/thrift/ThriftValidation.java"
CASSANDRA-3574,"* 9b4fbb805646088546ea6996a918f6dc40ad993d Fix assertion error in DK patch by slebresne; reviewed by jbellis for CASSANDRA-3574
  CHANGES.txt
  src/java/org/apache/cassandra/cql/QueryProcessor.java"
CASSANDRA-3579,"* a95eafdccd398e775646688e9e37e0ae29e1114a have loadTokens expunge all tombstones patch by jbellis; reviewed by slebresne for CASSANDRA-3579
  src/java/org/apache/cassandra/db/SystemTable.java
* 89e54091fd2b55363f3a4917d0883d688c9e8a9c Fix assertionError for CF with gc_grace = 0
  CHANGES.txt
  src/java/org/apache/cassandra/db/AbstractColumnContainer.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/db/ExpiringColumn.java
  src/java/org/apache/cassandra/db/filter/QueryFilter.java"
CASSANDRA-3601,"* 511d16321e267d84cc32c88b54a5c896089e6647 Fix NPE in get_count for counters patch by ghinkle; reviewed by slebresne for CASSANDRA-3601
  CHANGES.txt
  src/java/org/apache/cassandra/thrift/CassandraServer.java"
CASSANDRA-3612,"* 68032e9409fc4af4135f4958a52711a0ef3db1e4 fix for broken auto-merge of CASSANDRA-3612
| src/java/org/apache/cassandra/cql/QueryProcessor.java
* 2b44e546096a8b2dc1f20be2165e6044b15dd276 Validate keys from CQL3 mutations. Patch by paul cannon, reviewed by xedin for CASSANDRA-3612
  src/java/org/apache/cassandra/cql3/statements/DeleteStatement.java
  src/java/org/apache/cassandra/cql3/statements/UpdateStatement.java
* 281af5e4f7e37cc82a8f37ce56bd7754ec38306b Validate keys from CQL mutations. Patch by paul cannon, reviewed by xedin for CASSANDRA-3612
  src/java/org/apache/cassandra/cql/QueryProcessor.java"
CASSANDRA-3614,"* db0d3131c2afa9f5bf75e30774d04e6bc56a1d52 fix assertion when dropping a columnfamily with no sstables patch by jbellis; reviewed by slebresne and tested by Andrew Suffield for CASSANDRA-3614
  CHANGES.txt
  src/java/org/apache/cassandra/db/DataTracker.java"
CASSANDRA-3615,"* 48f5d571641e534bb633f1e4e71a308a0bcba1d1 fix commitlog segment overflow patch by rbranson; reviewed by jbellis for CASSANDRA-3615
  CHANGES.txt
  src/java/org/apache/cassandra/db/commitlog/CommitLogSegment.java
  test/unit/org/apache/cassandra/db/CommitLogTest.java"
CASSANDRA-3655,"* 6eac35cfd0bfdf67e96f9147b4aad3ddd24c99c2 Don't ignore IOException during compaction
  src/java/org/apache/cassandra/db/compaction/CompactionIterable.java
  src/java/org/apache/cassandra/db/compaction/PrecompactedRow.java
  src/java/org/apache/cassandra/streaming/IncomingStreamReader.java"
CASSANDRA-3677,"* 333e7ace0aa939c3c22f21e92b2f937f17d22948 Fix NPE during HH when target has been removed from the cluster. Patch by Sam Overton, reviewed by brandonwilliams for CASSANDRA-3677
  src/java/org/apache/cassandra/db/HintedHandOffManager.java"
CASSANDRA-3681,"* 0d0939582ceda20de2f7765e3496bda3d5318520 prevent multiple concurrent HH to the same target patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3681
  src/java/org/apache/cassandra/db/HintedHandOffManager.java"
CASSANDRA-3684,"* b61f1d43e74134b1c4fc27b68d27b59f9d3739d5 Pig: support for composite columns Patch by Janne Jalkanen, reviewed by brandonwilliams for CASSANDRA-3684
  contrib/pig/src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
  contrib/pig/test/populate-cli.txt
  contrib/pig/test/test_storage.pig
  src/java/org/apache/cassandra/db/marshal/AbstractCompositeType.java"
CASSANDRA-3691,"* e75c53ea14630bb89cde29328723be5e9dcbeb58 fix LeveledCompactionStrategy broken because of generation pre-allocation in LeveledManifest patch by Sylvain Lebresne; reviewed by Pavel Yaskevich for CASSANDRA-3691
  CHANGES.txt
  src/java/org/apache/cassandra/db/compaction/LeveledManifest.java"
CASSANDRA-3694,"* a6a4beb0e499898d6012941b1c9b59cc7f93f030 Fix ClassCastException during hinted handoff deliveries
  CHANGES.txt
  src/java/org/apache/cassandra/db/HintedHandOffManager.java"
CASSANDRA-370,"* a2899de1374fc084364184cb97eeb9526f7ddf47 [fixed version] avoid opening multiple writers for the current file; the buffered nature of the global logWriter_ could cause problems patch by jbellis; reviewed for CASSANDRA-370 by Sammy Yu
  src/java/org/apache/cassandra/db/CommitLog.java
* 39d97f389207d4a294750ae4ff975682fc5b47e2 Revert ""CASSANDRA-370 avoid opening multiple writers for the current file; the buffered nature of the global logWriter_ could cause problems""
| src/java/org/apache/cassandra/db/CommitLog.java
* 12cbf7528031b6802ece8ffb1cd3b24daceb5468 read(bytes) doesn't automatically throw EOFException if it reads less than asked for, so we need to check for that. patch by jbellis; reviewed by Sammy Yu for CASSANDRA-370
| src/java/org/apache/cassandra/db/CommitLog.java
* 5fd4ff77472ffd2d20c22b801d1c8d6ad37138f8 CASSANDRA-370 avoid opening multiple writers for the current file; the buffered nature of the global logWriter_ could cause problems patch by jbellis; reviewed by Sammy Yu for CASSANDRA-370
  src/java/org/apache/cassandra/db/CommitLog.java"
CASSANDRA-3712,"* 9ca84786b5be14b0a881268e3649b697f7f893b9 fix race between cleanup and flush on secondary index CFSes patch by yukim and jbellis for CASSANDRA-3712
  CHANGES.txt
  src/java/org/apache/cassandra/db/Table.java
  src/java/org/apache/cassandra/db/compaction/CompactionManager.java"
CASSANDRA-3727,"* 185eca5d1fa7e384bb888c144d06abbced0fd577 prevent slow clients from postponing shutdown indefinitely patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3727
  src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java
  src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java
  src/java/org/apache/cassandra/db/Memtable.java
  src/java/org/apache/cassandra/net/MessagingService.java
  src/java/org/apache/cassandra/service/AbstractCassandraDaemon.java
  src/java/org/apache/cassandra/service/StorageService.java
  src/java/org/apache/cassandra/thrift/CustomTThreadPoolServer.java
  src/java/org/apache/cassandra/utils/ExpiringMap.java
  test/unit/org/apache/cassandra/service/RemoveTest.java"
CASSANDRA-3740,"* d2c22a855c260a9c4e51ac41f42b7b3de46a0a7b BulkOutputFormat no longer unnecessarily looks for cassandra.yaml. Patch by brandonwilliams, reviewed by Chris Goffinet for CASSANDRA-3740
  src/java/org/apache/cassandra/config/Config.java
  src/java/org/apache/cassandra/config/DatabaseDescriptor.java
  src/java/org/apache/cassandra/hadoop/BulkRecordWriter.java
  src/java/org/apache/cassandra/io/sstable/AbstractSSTableSimpleWriter.java
  src/java/org/apache/cassandra/io/sstable/SSTableLoader.java
  src/java/org/apache/cassandra/io/sstable/SSTableSimpleUnsortedWriter.java
  src/java/org/apache/cassandra/io/sstable/SSTableSimpleWriter.java
  src/java/org/apache/cassandra/service/StorageService.java
  test/unit/org/apache/cassandra/io/sstable/SSTableSimpleWriterTest.java"
CASSANDRA-3765,"* 27b818386cdb123691702726f35d3ed6876c8b25 update configuration checking post-#3197 patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3765
  CHANGES.txt
  examples/hadoop_word_count/src/WordCount.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/ConfigHelper.java"
CASSANDRA-377,"* bb464c1f3703fc8b31be7859ca32e83e755a60dd use the subcomparator when toStringing slice commands on subcolumns.  this exposes a couple bugs: fix getString in non-string types to accept byte[0], and fix a test to send a long to a LongType subcolumn.  patch by jbellis and Evan Weaver for CASSANDRA-377
  src/java/org/apache/cassandra/db/ReadCommand.java
  src/java/org/apache/cassandra/db/marshal/LexicalUUIDType.java
  src/java/org/apache/cassandra/db/marshal/LongType.java
  src/java/org/apache/cassandra/db/marshal/TimeUUIDType.java
  test/system/test_server.py"
CASSANDRA-3804,"* 5888fcd6aff4e8c00ad7f4c629c5feb1cf9663a0 Avoids some exception when doing migration in a mixed 1.0-1.1 cluster
  src/java/org/apache/cassandra/db/DefsTable.java
  src/java/org/apache/cassandra/service/MigrationManager.java
  src/java/org/apache/cassandra/service/StorageService.java"
CASSANDRA-3812,"* 3d55a2b033ee7c7333230af5ef7c83b44bd8c8f7 respect not only row cache capacity but caching mode when trying to read data patch by Yuki Morishita; reviewed by Pavel Yaskevich for CASSANDRA-3812
  CHANGES.txt
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java"
CASSANDRA-3849,"* 8eccb80a317082897dc04d033fce500ac43e70aa Don't read saved row cache when it's disabled
  CHANGES.txt
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/io/sstable/SSTableReader.java
  src/java/org/apache/cassandra/net/OutboundTcpConnection.java"
CASSANDRA-3864,"* 58202a8ef364c7e1b35eedd1270c5e72d305e23c Fix unit tests (DefsTest, SSTableImportTest, CompositeTypeTest)
  src/java/org/apache/cassandra/db/marshal/CompositeType.java
  src/java/org/apache/cassandra/tools/SSTableImport.java
  test/unit/org/apache/cassandra/db/DefsTest.java"
CASSANDRA-3870,"* f943a6edf20a62f08c17cdb1c392478fc9846987 Remove wait on hint future from writes
  CHANGES.txt
  src/java/org/apache/cassandra/service/AbstractWriteResponseHandler.java
  src/java/org/apache/cassandra/service/IWriteResponseHandler.java
  src/java/org/apache/cassandra/service/StorageProxy.java"
CASSANDRA-3884,"* 9dbb1b7757b1601e78254fde5a7142e93f46b620 fix for intermittent SchemaDisagreementException patch by Pavel Yaskevich; reviewed by Sylvain Lebresne for CASSANDRA-3884
  CHANGES.txt
  src/java/org/apache/cassandra/config/Schema.java
  src/java/org/apache/cassandra/cql/QueryProcessor.java
  src/java/org/apache/cassandra/cql3/statements/SchemaAlteringStatement.java
  src/java/org/apache/cassandra/db/migration/AddColumnFamily.java
  src/java/org/apache/cassandra/db/migration/AddKeyspace.java
  src/java/org/apache/cassandra/db/migration/DropColumnFamily.java
  src/java/org/apache/cassandra/db/migration/DropKeyspace.java
  src/java/org/apache/cassandra/db/migration/Migration.java
  src/java/org/apache/cassandra/db/migration/MigrationHelper.java
  src/java/org/apache/cassandra/db/migration/UpdateColumnFamily.java
  src/java/org/apache/cassandra/db/migration/UpdateKeyspace.java
  src/java/org/apache/cassandra/thrift/CassandraServer.java"
CASSANDRA-3903,"* 4af2bfee75493d828a89026340cad0c8dc1e62c5 Fix concurrency issues with CQL keyspace creation
  CHANGES.txt
  src/java/org/apache/cassandra/config/Schema.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
* 8f570ea68e50246ae825fa895f0e7fcf934e191b Fix concurrency issues with CQL keyspace creation
  CHANGES.txt
  src/java/org/apache/cassandra/config/Schema.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java"
CASSANDRA-3939,"* c2f7af6e7e0eeaffb067bc665e8b5aabd2e9638a CASSANDRA-3939 properly initialize CliSessionState.schema_mwt
  src/java/org/apache/cassandra/cli/CliOptions.java
  src/java/org/apache/cassandra/cli/CliSessionState.java"
CASSANDRA-3954,"* 6423bfe791fb7fc9f1b84cd18e614c7725797aaa skip reading saved key cache if CF's caching strategy is NONE or ROWS_ONLY patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-3954
  CHANGES.txt
  src/java/org/apache/cassandra/config/CFMetaData.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java"
CASSANDRA-3957,"* f2399074465357fefd60521da644d65adc54651d Fix race leading to super column assertion failure
  CHANGES.txt
  src/java/org/apache/cassandra/db/ColumnFamily.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
* 008cc7ebdf39b844f130403400b111ef6d7d58a4 Fix race leading to super column assertion failure
  CHANGES.txt
  src/java/org/apache/cassandra/db/ColumnFamily.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java"
CASSANDRA-3962,"* 1ed6065b5b9d87ef6223683e1d45bebbf0463283 Pig: correctly compose the key from the marshaller Patch by brandonwilliams, reviewed by xedin for CASSANDRA-3962
  contrib/pig/src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
  contrib/pig/test/populate-cli.txt
  contrib/pig/test/test_storage.pig"
CASSANDRA-3963,"* b2b8a5349a6306f75cd69aa2ed081221b92f3a7f ignore deprecated KsDef/CfDef/ColumnDef fields in native schema patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-3963
  CHANGES.txt
  src/java/org/apache/cassandra/config/CFMetaData.java
  src/java/org/apache/cassandra/config/ColumnDefinition.java
  src/java/org/apache/cassandra/config/KSMetaData.java"
CASSANDRA-3975,"* 24a70804086a07409fef1303f7c53327661806bc delete hints from dropped ColumnFamilies on handoff instead of erroring out patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3975
  CHANGES.txt
  src/java/org/apache/cassandra/db/ColumnFamilySerializer.java
  src/java/org/apache/cassandra/db/HintedHandOffManager.java
  src/java/org/apache/cassandra/db/UnknownColumnFamilyException.java
  src/java/org/apache/cassandra/db/commitlog/CommitLog.java"
CASSANDRA-3985,"* abb39c2bc4f985b848c07d181b45efd378b4795c fix compaction NPE when out of disk space and assertions disabled patch by jbellis; reviewed by xedin for CASSANDRA-3985
  CHANGES.txt
  src/java/org/apache/cassandra/config/DatabaseDescriptor.java
  src/java/org/apache/cassandra/db/Table.java
  src/java/org/apache/cassandra/db/compaction/CompactionTask.java
* fbdf7b03c7a8138ae9621bf9bacaada906a2530d ensure that directory is selected for compaction patch by Aaron Morton; reviewed by Pavel Yaskevich for CASSANDRA-3985
  CHANGES.txt
  src/java/org/apache/cassandra/config/DatabaseDescriptor.java
  src/java/org/apache/cassandra/db/Table.java
  src/java/org/apache/cassandra/db/compaction/CompactionTask.java"
CASSANDRA-3988,"* ef01ca5bcf42fcf6c6a43a77eb4f0a90a93bbc1d Avoids NPE during repair when a keyspace has no CFs
  CHANGES.txt
  src/java/org/apache/cassandra/service/StorageService.java"
CASSANDRA-4000,"* edb105ded294a78e30b416ec75e83b0e76a30e02 Fix division by zero error on get_slice
  CHANGES.txt
  src/java/org/apache/cassandra/db/SliceFromReadCommand.java"
CASSANDRA-4019,"* 28a9a15e1cbc2422d56ed28fc6fa7093328c7764 Make BoundedStatsDeque threadsafe. Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-4019
  src/java/org/apache/cassandra/utils/BoundedStatsDeque.java
* d0964715d4d5f6d71c1139bd247962d278aa167c Make BoundedStatsDeque threadsafe. Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-4019
  src/java/org/apache/cassandra/utils/BoundedStatsDeque.java
* 79a0541a64d9f6bb21223b8e4ded18b5eefde184 Make BoundedStatsDeque threadsafe. Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-4019
  src/java/org/apache/cassandra/utils/BoundedStatsDeque.java
* d6a13a68e163e23e0e3dd7087c0fd45fa063e376 Make BoundedStatsDeque threadsafe. Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-4019
  src/java/org/apache/cassandra/utils/BoundedStatsDeque.java
* b7a8b57ca653843e14bad544745a1ee7f0df5f44 Make BoundedStatsDeque threadsafe, removed AbstractStateDeque and AdaptiveLatencyTracker. Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-4019
  src/java/org/apache/cassandra/gms/FailureDetector.java
  src/java/org/apache/cassandra/locator/DynamicEndpointSnitch.java
  src/java/org/apache/cassandra/utils/AbstractStatsDeque.java
  src/java/org/apache/cassandra/utils/BoundedStatsDeque.java
  test/unit/org/apache/cassandra/utils/BoundedStatsDequeTest.java"
CASSANDRA-4021,"* ba06e4128b4cc66edb3e8e3ea02ce5cb5eae211c add tmp flag to Descriptor hashcode patch by Boris Yen; reviewed by jbellis for CASSANDRA-4021
  CHANGES.txt
  src/java/org/apache/cassandra/io/sstable/Descriptor.java
* c688125ba895c47ad04cb048187e162c4105892a add tmp flag to Descriptor hashcode patch by Boris Yen; reviewed by jbellis for CASSANDRA-4021
  CHANGES.txt
  src/java/org/apache/cassandra/io/sstable/Descriptor.java"
CASSANDRA-4031,"* 050e61a70bc95257c45f405fdb9997512096f963 re-allow indexing empty column values patch by yukim; reviewed by jbellis for CASSANDRA-4031
  src/java/org/apache/cassandra/cql/UpdateStatement.java
  src/java/org/apache/cassandra/cql3/statements/UpdateStatement.java
  src/java/org/apache/cassandra/db/DecoratedKey.java"
CASSANDRA-4093,"* 0d1d3bca1c4600d76c1b135d56934c3968a81aa3 Improve picking of comparator for composite column with CQL3
| interface/cassandra.thrift
| interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CqlMetadata.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CqlPreparedResult.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CqlResult.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CqlRow.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/KsDef.java
| src/java/org/apache/cassandra/config/Avro.java
| src/java/org/apache/cassandra/config/CFMetaData.java
| src/java/org/apache/cassandra/config/ColumnDefinition.java
| src/java/org/apache/cassandra/config/KSMetaData.java
| src/java/org/apache/cassandra/cql/AlterTableStatement.java
| src/java/org/apache/cassandra/cql/CreateColumnFamilyStatement.java
| src/java/org/apache/cassandra/cql3/statements/AlterTableStatement.java
| src/java/org/apache/cassandra/cql3/statements/CreateColumnFamilyStatement.java
| test/unit/org/apache/cassandra/SchemaLoader.java
| test/unit/org/apache/cassandra/config/ColumnDefinitionTest.java
| test/unit/org/apache/cassandra/config/DefsTest.java
| test/unit/org/apache/cassandra/db/ColumnFamilyStoreTest.java
| test/unit/org/apache/cassandra/thrift/ThriftValidationTest.java
* 522730a0fc7ec0847c05867e769c275a160ba171 Move CF and KS validation out of thrift
  CHANGES.txt
  src/java/org/apache/cassandra/config/CFMetaData.java
  src/java/org/apache/cassandra/config/ColumnDefinition.java
  src/java/org/apache/cassandra/config/KSMetaData.java
  src/java/org/apache/cassandra/cql/AlterTableStatement.java
  src/java/org/apache/cassandra/cql/CreateColumnFamilyStatement.java
  src/java/org/apache/cassandra/cql/CreateKeyspaceStatement.java
  src/java/org/apache/cassandra/cql/QueryProcessor.java
  src/java/org/apache/cassandra/cql3/statements/AlterTableStatement.java
  src/java/org/apache/cassandra/cql3/statements/CreateColumnFamilyStatement.java
  src/java/org/apache/cassandra/cql3/statements/CreateIndexStatement.java
  src/java/org/apache/cassandra/cql3/statements/CreateKeyspaceStatement.java
  src/java/org/apache/cassandra/cql3/statements/DropIndexStatement.java
  src/java/org/apache/cassandra/thrift/CassandraServer.java
  src/java/org/apache/cassandra/thrift/ThriftValidation.java
  test/unit/org/apache/cassandra/SchemaLoader.java
  test/unit/org/apache/cassandra/thrift/ThriftValidationTest.java
* 1ea2a60e846a24318a993d72bf88d2d784d593d0 Improve picking of comparator for composite column with CQL3
| interface/cassandra.thrift
| interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CqlMetadata.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CqlPreparedResult.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CqlResult.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/CqlRow.java
| interface/thrift/gen-java/org/apache/cassandra/thrift/KsDef.java
| src/java/org/apache/cassandra/config/Avro.java
| src/java/org/apache/cassandra/config/CFMetaData.java
| src/java/org/apache/cassandra/config/ColumnDefinition.java
| src/java/org/apache/cassandra/config/KSMetaData.java
| src/java/org/apache/cassandra/cql/AlterTableStatement.java
| src/java/org/apache/cassandra/cql/CreateColumnFamilyStatement.java
| src/java/org/apache/cassandra/cql3/statements/AlterTableStatement.java
| src/java/org/apache/cassandra/cql3/statements/CreateColumnFamilyStatement.java
| test/unit/org/apache/cassandra/SchemaLoader.java
| test/unit/org/apache/cassandra/config/ColumnDefinitionTest.java
| test/unit/org/apache/cassandra/config/DefsTest.java
| test/unit/org/apache/cassandra/db/ColumnFamilyStoreTest.java
| test/unit/org/apache/cassandra/thrift/ThriftValidationTest.java
* 56dc5df7b435db8ffd468f3add01077527067589 Move CF and KS validation out of thrift
  CHANGES.txt"
CASSANDRA-4095,"* 5cde93d9607ddbdb5316afaa2be9b9132d1bec3f Fix intermittent NPE in get_slice
  CHANGES.txt
  src/java/org/apache/cassandra/db/Row.java
  src/java/org/apache/cassandra/db/SliceFromReadCommand.java"
CASSANDRA-4112,"* 3fd0fb6aa0038f0c8aaf34f98f2ceed2f308a501 Fix exception during cleanup for Leveled compaction
  CHANGES.txt
  src/java/org/apache/cassandra/db/compaction/LeveledManifest.java"
CASSANDRA-4145,"* c738813098e4306f6e102526121820dbbb3ee648 support PropertyFileSnitch in bulk loader patch by Ji Cheng; reviewed by jbellis for CASSANDRA-4145
  CHANGES.txt
  src/java/org/apache/cassandra/locator/PropertyFileSnitch.java"
CASSANDRA-4154,"* b184972b0f83487cb44ce7c211d3ca7cd5dbb3eb fix wide row iteration when last row read was deleted patch by jbellis; reviewed by brandonwilliams for CASSANDRA-4154
  CHANGES.txt
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java"
CASSANDRA-4163,"* 36a9f9bd8f70b35a13fe510576635c619b2b81ff fix NPE in cql3 ALTER TABLE patch by pcannon; reviewed by jbellis for CASSANDRA-4163
  CHANGES.txt
  build.xml
  src/java/org/apache/cassandra/cql3/Cql.g
  src/java/org/apache/cassandra/cql3/statements/AlterTableStatement.java"
CASSANDRA-4166,"* 01a8c1c5f5f90e50ba0598e88879d725a7cd3673 Fix typo in BRW config. Patch by Michal Michalski, reviewed by brandonwilliams for CASSANDRA-4166
  src/java/org/apache/cassandra/hadoop/BulkRecordWriter.java"
CASSANDRA-4181,"* 7daa6625a19e7556e0514e7c46efe6dab0b9de14 Fix wide row counter deserialization. Patch by Marco Cova, reviewed by brandonwilliams for CASSANDRA-4181
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
* edf9e0e1695b89b085453ef1de9bef3a69e23b56 Fix wide row counter deserialization. Patch by Marco Cova, reviewed by brandonwilliams for CASSANDRA-4181
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java"
CASSANDRA-4195,"* 51a9fd131a815bf4d368d89b0961429a1d51a532 fix 1.0.x node join to mixed version cluster, other nodes >= 1.1 patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-4195
  CHANGES.txt
  src/java/org/apache/cassandra/service/MigrationManager.java"
CASSANDRA-4201,"* 30e78d6dc98b7e425c121c9a40c4b803dd9a9e7b preserve commitlog size cap when recycling segments at startup patch by jbellis; reviewed by vijay for CASSANDRA-4201
  CHANGES.txt
  src/java/org/apache/cassandra/db/commitlog/CommitLogAllocator.java"
CASSANDRA-4202,"* 6d38881430c9010b2249a91953fe1bae038b0364 Fix CQL3 prepared statements in BATCH
  CHANGES.txt
  src/java/org/apache/cassandra/cql3/statements/BatchStatement.java
  src/java/org/apache/cassandra/cql3/statements/DeleteStatement.java
  src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java
  src/java/org/apache/cassandra/cql3/statements/UpdateStatement.java"
CASSANDRA-4219,"* 96d6aa269bfa03cd3afc0da60424ca97886aa2ce fix the problem re-creating Keyspace/ColumnFamily patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-4219
  CHANGES.txt
  src/java/org/apache/cassandra/config/Schema.java
  src/java/org/apache/cassandra/db/DefsTable.java"
CASSANDRA-4221,"* 1d9b7f5597f2cd090e312e270431ab56c81de9d9 Try to stop all compaction upon Keyspace or ColumnFamily drop patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-4221
  CHANGES.txt
  src/java/org/apache/cassandra/cache/AutoSavingCache.java
  src/java/org/apache/cassandra/db/DefsTable.java
  src/java/org/apache/cassandra/db/compaction/AbstractCompactionIterable.java
  src/java/org/apache/cassandra/db/compaction/CompactionInfo.java
  src/java/org/apache/cassandra/db/compaction/CompactionManager.java
  src/java/org/apache/cassandra/db/index/SecondaryIndexBuilder.java
  src/java/org/apache/cassandra/utils/FBUtilities.java"
CASSANDRA-4223,"* 2db61ab9e0a5fe7f764236ec060ee370c19bd593 Ensure unique streaming session id's
  CHANGES.txt
  src/java/org/apache/cassandra/streaming/StreamHeader.java
  src/java/org/apache/cassandra/streaming/StreamInSession.java
  src/java/org/apache/cassandra/streaming/StreamOutSession.java
* bbe105cfa556831041efc27a56b4584bc5b5e143 Ensure unique streaming session id's
  CHANGES.txt
  src/java/org/apache/cassandra/streaming/AbstractStreamSession.java
  src/java/org/apache/cassandra/streaming/StreamHeader.java
  src/java/org/apache/cassandra/streaming/StreamInSession.java
  src/java/org/apache/cassandra/streaming/StreamOutSession.java
* edbd35a322d96b403f67672692cf6f1a6889c7bc Ensure unique streaming session id's
  CHANGES.txt
  src/java/org/apache/cassandra/streaming/AbstractStreamSession.java
  src/java/org/apache/cassandra/streaming/StreamHeader.java
  src/java/org/apache/cassandra/streaming/StreamInSession.java
  src/java/org/apache/cassandra/streaming/StreamOutSession.java"
CASSANDRA-4230,"* 783e5d4c5fab46b1e5964f2743e053351bfe85d1 fix SecondaryIndex LelevedManifest save upon snapshot patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-4230
  CHANGES.txt
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java"
CASSANDRA-4233,"* d90f0f3e7a2597a4327d39b3047bd34ab9af0c70 ignore min/max compactions settings in LCS patch by slebresne and jbellis for CASSANDRA-4233
  CHANGES.txt
  src/java/org/apache/cassandra/db/CollationController.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java
  src/java/org/apache/cassandra/db/compaction/LeveledCompactionTask.java
  src/java/org/apache/cassandra/db/compaction/LeveledManifest.java"
CASSANDRA-4257,"* cbf0436181fe1f47eff98f54aa161dd5fbca0479 Fix range queries with secondary indexes
  CHANGES.txt
  src/java/org/apache/cassandra/cql3/statements/SelectStatement.java"
CASSANDRA-4269,"* a7ed01cc2b5b785148d245d175ce07ab5fe23c6b Fix setting column metadata for CF with non-string comparator
  CHANGES.txt
  src/java/org/apache/cassandra/cql3/CFDefinition.java
  src/java/org/apache/cassandra/cql3/ColumnIdentifier.java"
CASSANDRA-4275,"* 26a087c9017ee63cb13be0e56d85fdda5a56fff4 Set JVM stack size to 160k for Java 7
  CHANGES.txt
  conf/cassandra-env.sh"
CASSANDRA-4289,"* 267690a140ae7d6dfba169448654f9d15ba2b98e fix Summary component and caches to use correct partitioner patch by Sam Tunnicliffe and Pavel Yaskevich; reviewed by Pavel Yaskevich for CASSANDRA-4289
  CHANGES.txt
  src/java/org/apache/cassandra/io/sstable/IndexSummary.java
  src/java/org/apache/cassandra/io/sstable/SSTableReader.java
  src/java/org/apache/cassandra/service/CacheService.java
  test/data/serialization/1.2/db.RowMutation.bin
  test/unit/org/apache/cassandra/io/sstable/SSTableReaderTest.java"
